PMID	NUMSENT	REGULATOR	REGULATED	REGULATED_TYPE	REGULATED_GENE	REGULATED_TU	EFFECT	NORMALIZED_EFFECT	SENTENCE	regulator_regex	regulated_regex	regulator_count	regulated_count	regulator_plus_one	regulated_plus_one	regulator_regulated_plus_one	regulated_tag	regulator_tag	sentence_tagged
15659677	23	GntR	edd	TU		edd	induced	activator	P1 drives cotranscription of edd and eda and is induced by growth on gluconate ( 7 ) ; P1 appears to be controlled by GntR ( 20 , 21 , 24 ) , although binding of GntR to the P1 regulatory region was not established prior to this work .	\b[:punct:]?GntR[:punct:]?\b	\b[:punct:]?edd[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	P1 drives cotranscription of @Regulated$ and eda and is induced by growth on gluconate ( 7 ) ; P1 appears to be controlled by @TF$ ( 20 , 21 , 24 ) , although binding of GntR to the P1 regulatory region was not established prior to this work .
15659677	23	GntR	edd	TU		edd	induced	no_relation	P1 drives cotranscription of edd and eda and is induced by growth on gluconate ( 7 ) ; P1 appears to be controlled by GntR ( 20 , 21 , 24 ) , although binding of GntR to the P1 regulatory region was not established prior to this work .	\b[:punct:]?GntR[:punct:]?\b	\b[:punct:]?edd[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	P1 drives cotranscription of @Regulated$ and eda and is induced by growth on gluconate ( 7 ) ; P1 appears to be controlled by GntR ( 20 , 21 , 24 ) , although binding of @TF$ to the P1 regulatory region was not established prior to this work .
12079504	24	Fnr	dmsABC	TU		dmsABC	activation	activator	Mutagenesis of the Fnr recognition sequence at the dmsA promoter region confirmed the contribution of Fnr in the 100 - fold activation of dmsABC expression and explored the DNA sequence and spacing requirements for the Fnr recognition site at the P1 promoter .	\b[:punct:]?Fnr[:punct:]?\b	\b[:punct:]?dmsABC[:punct:]?\b	3	1	True	False	True	@Regulated$	@TF$	Mutagenesis of the Fnr recognition sequence at the dmsA promoter region confirmed the contribution of @TF$ in the 100 - fold activation of @Regulated$ expression and explored the DNA sequence and spacing requirements for the Fnr recognition site at the P1 promoter .
12079504	24	Fnr	dmsABC	TU		dmsABC	activation	no_relation	Mutagenesis of the Fnr recognition sequence at the dmsA promoter region confirmed the contribution of Fnr in the 100 - fold activation of dmsABC expression and explored the DNA sequence and spacing requirements for the Fnr recognition site at the P1 promoter .	\b[:punct:]?Fnr[:punct:]?\b	\b[:punct:]?dmsABC[:punct:]?\b	3	1	True	False	True	@Regulated$	@TF$	Mutagenesis of the @TF$ recognition sequence at the dmsA promoter region confirmed the contribution of Fnr in the 100 - fold activation of @Regulated$ expression and explored the DNA sequence and spacing requirements for the Fnr recognition site at the P1 promoter .
12079504	24	Fnr	dmsABC	TU		dmsABC	activation	no_relation	Mutagenesis of the Fnr recognition sequence at the dmsA promoter region confirmed the contribution of Fnr in the 100 - fold activation of dmsABC expression and explored the DNA sequence and spacing requirements for the Fnr recognition site at the P1 promoter .	\b[:punct:]?Fnr[:punct:]?\b	\b[:punct:]?dmsABC[:punct:]?\b	3	1	True	False	True	@Regulated$	@TF$	Mutagenesis of the Fnr recognition sequence at the dmsA promoter region confirmed the contribution of Fnr in the 100 - fold activation of @Regulated$ expression and explored the DNA sequence and spacing requirements for the @TF$ recognition site at the P1 promoter .
8626315	24	Rob	fumC	GENE	fumC		activates	activator	Moreover , they found that Rob overexpression activates expression of fumC , sodA , and inaA ( unknown function ) , but not zwf , and that purified Rob forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?fumC[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Moreover , they found that @TF$ overexpression activates expression of @Regulated$ , sodA , and inaA ( unknown function ) , but not zwf , and that purified Rob forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .
8626315	24	Rob	fumC	GENE	fumC		activates	no_relation	Moreover , they found that Rob overexpression activates expression of fumC , sodA , and inaA ( unknown function ) , but not zwf , and that purified Rob forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?fumC[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Moreover , they found that Rob overexpression activates expression of @Regulated$ , sodA , and inaA ( unknown function ) , but not zwf , and that purified @TF$ forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .
8626315	24	Rob	inaA	GENE	inaA		activates	activator	Moreover , they found that Rob overexpression activates expression of fumC , sodA , and inaA ( unknown function ) , but not zwf , and that purified Rob forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?inaA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Moreover , they found that @TF$ overexpression activates expression of fumC , sodA , and @Regulated$ ( unknown function ) , but not zwf , and that purified Rob forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .
8626315	24	Rob	inaA	GENE	inaA		activates	no_relation	Moreover , they found that Rob overexpression activates expression of fumC , sodA , and inaA ( unknown function ) , but not zwf , and that purified Rob forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .	\b[:punct:]?Rob[:punct:]?\b	\b[:punct:]?inaA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Moreover , they found that Rob overexpression activates expression of fumC , sodA , and @Regulated$ ( unknown function ) , but not zwf , and that purified @TF$ forms DNA - protein complexes with DNA fragments containing the micF , sodA , nfo , and zwf promoters ( 3 ) .
10747919	27	MelR	melAB	TU		melAB	activation	activator	Recent studies ( 11 ) have shown that the occupation of site 2 by MelR is the most crucial for the activation of the melAB promoter , but that , of the four target sites , site 2 binds MelR most weakly .	\b[:punct:]?MelR[:punct:]?\b	\b[:punct:]?melAB[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Recent studies ( 11 ) have shown that the occupation of site 2 by @TF$ is the most crucial for the activation of the @Regulated$ promoter , but that , of the four target sites , site 2 binds MelR most weakly .
10747919	27	MelR	melAB	TU		melAB	activation	no_relation	Recent studies ( 11 ) have shown that the occupation of site 2 by MelR is the most crucial for the activation of the melAB promoter , but that , of the four target sites , site 2 binds MelR most weakly .	\b[:punct:]?MelR[:punct:]?\b	\b[:punct:]?melAB[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Recent studies ( 11 ) have shown that the occupation of site 2 by MelR is the most crucial for the activation of the @Regulated$ promoter , but that , of the four target sites , site 2 binds @TF$ most weakly .
12618441	30	GntR	gntKU	TU		gntKU	negatively	repressor	Both gntT and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .	\b[:punct:]?GntR[:punct:]?\b	\b[:punct:]?gntKU[:punct:]?\b	3	1	True	False	True	@Regulated$	@TF$	Both gntT and @Regulated$ are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by @TF$ ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .
12618441	30	GntR	gntKU	TU		gntKU	negatively	no_relation	Both gntT and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .	\b[:punct:]?GntR[:punct:]?\b	\b[:punct:]?gntKU[:punct:]?\b	3	1	True	False	True	@Regulated$	@TF$	Both gntT and @Regulated$ are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one @TF$ - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .
12618441	30	GntR	gntKU	TU		gntKU	negatively	no_relation	Both gntT and gntKU are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two GntR - binding elements for gntT were experimentally defined ( 26 ) .	\b[:punct:]?GntR[:punct:]?\b	\b[:punct:]?gntKU[:punct:]?\b	3	1	True	False	True	@Regulated$	@TF$	Both gntT and @Regulated$ are regulated positively by the cyclic AMP ( cAMP ) - cAMP receptor protein ( CRP ) complex and negatively by GntR ; one GntR - binding element for gntK has been proposed ( 12 , 34 ) , and two @TF$ - binding elements for gntT were experimentally defined ( 26 ) .
7643383	31	NarL	fdnG	TU		fdnG	regulated	regulator	Some of these operons are regulated by the NarL protein alone , such as the narG and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the NarL and NarP proteins .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?fdnG[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Some of these operons are regulated by the @TF$ protein alone , such as the narG and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and @Regulated$ operons is controlled by both the NarL and NarP proteins .
7643383	31	NarL	fdnG	TU		fdnG	regulated	no_relation	Some of these operons are regulated by the NarL protein alone , such as the narG and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the NarL and NarP proteins .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?fdnG[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Some of these operons are regulated by the NarL protein alone , such as the narG and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and @Regulated$ operons is controlled by both the @TF$ and NarP proteins .
7643383	31	NarL	frdA	TU		frdA	regulated	regulator	Some of these operons are regulated by the NarL protein alone , such as the narG and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the NarL and NarP proteins .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?frdA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Some of these operons are regulated by the @TF$ protein alone , such as the narG and @Regulated$ operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the NarL and NarP proteins .
7643383	31	NarL	frdA	TU		frdA	regulated	no_relation	Some of these operons are regulated by the NarL protein alone , such as the narG and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the NarL and NarP proteins .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?frdA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Some of these operons are regulated by the NarL protein alone , such as the narG and @Regulated$ operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the @TF$ and NarP proteins .
7643383	31	NarL	narG	TU		narG	regulated	regulator	Some of these operons are regulated by the NarL protein alone , such as the narG and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the NarL and NarP proteins .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?narG[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Some of these operons are regulated by the @TF$ protein alone , such as the @Regulated$ and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the NarL and NarP proteins .
7643383	31	NarL	narG	TU		narG	regulated	no_relation	Some of these operons are regulated by the NarL protein alone , such as the narG and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the NarL and NarP proteins .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?narG[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Some of these operons are regulated by the NarL protein alone , such as the @Regulated$ and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the @TF$ and NarP proteins .
7643383	31	NarL	nirB	TU		nirB	regulated	regulator	Some of these operons are regulated by the NarL protein alone , such as the narG and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the NarL and NarP proteins .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?nirB[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Some of these operons are regulated by the @TF$ protein alone , such as the narG and frdA operons , whereas expression of the @Regulated$ ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the NarL and NarP proteins .
7643383	31	NarL	nirB	TU		nirB	regulated	no_relation	Some of these operons are regulated by the NarL protein alone , such as the narG and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the NarL and NarP proteins .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?nirB[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Some of these operons are regulated by the NarL protein alone , such as the narG and frdA operons , whereas expression of the @Regulated$ ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the @TF$ and NarP proteins .
7643383	31	NarL	nrfA	TU		nrfA	regulated	regulator	Some of these operons are regulated by the NarL protein alone , such as the narG and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , nrfA and fdnG operons is controlled by both the NarL and NarP proteins .	\b[:punct:]?NarL[:punct:]?\b	\b[:punct:]?nrfA[:punct:]?\b	2	1	True	False	True	@Regulated$	@TF$	Some of these operons are regulated by the NarL protein alone , such as the narG and frdA operons , whereas expression of the nirB ( encoding NADH - dependent nitrite reductase ) , @Regulated$ and fdnG operons is controlled by both the @TF$ and NarP proteins .
